 # CO2 IR 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
  0.01000   1.57068e-27 9.98672e-27 5.99721e-26 6.67469e-25 3.46636e-24 6.21418e-24 1.99855e-23 1.61232e-22 
  0.10000   9.83148e-27 4.48326e-26 2.61519e-25 1.82586e-24 6.90223e-24 1.07943e-23 2.48460e-23 1.42346e-22 
  1.00000   3.57150e-26 1.62468e-25 1.03069e-24 4.52166e-24 1.23535e-23 1.63338e-23 2.72435e-23 4.57594e-23 
 10.00000   3.64869e-26 2.35522e-25 1.26180e-24 6.99248e-24 8.87054e-24 9.38775e-24 1.02084e-23 1.12795e-23 
100.00000   2.49403e-26 1.92948e-25 1.03893e-24 4.03620e-24 4.84895e-24 5.09752e-24 5.48375e-24 5.85968e-24 

         42
          600.0
  0.00001   8.91416e-29 4.27495e-27 1.15332e-25 1.99072e-24 8.65426e-24 1.38247e-23 3.33036e-23 1.35863e-22 
  0.00010   2.69238e-28 5.09266e-27 1.16511e-25 1.99306e-24 8.64474e-24 1.38219e-23 3.32996e-23 1.35806e-22 
  0.00100   8.07540e-28 9.09293e-27 1.27307e-25 2.01341e-24 8.67060e-24 1.38301e-23 3.32436e-23 1.35463e-22 
  0.01000   3.65535e-27 2.89612e-26 1.96550e-25 2.21946e-24 8.82007e-24 1.39124e-23 3.28250e-23 1.31923e-22 
  0.10000   2.22179e-26 1.35299e-25 5.49729e-25 3.40947e-24 1.04298e-23 1.50468e-23 2.98236e-23 1.05327e-22 
  1.00000   1.06855e-25 4.07346e-25 1.62116e-24 5.46218e-24 1.09698e-23 1.42898e-23 2.23296e-23 3.76687e-23 
 10.00000   1.58734e-25 5.90964e-25 2.71174e-24 6.03329e-24 7.36616e-24 7.85327e-24 8.78718e-24 9.76871e-24 
100.00000   1.13986e-25 4.29531e-25 2.14795e-24 4.07000e-24 4.45925e-24 4.83711e-24 5.66681e-24 5.94115e-24 

         43
          100.0
  0.00001   4.03009e-34 4.39251e-32 3.28847e-30 3.04165e-28 4.77417e-27 1.28264e-26 1.37034e-25 1.90974e-23 
  0.00010   3.43846e-33 3.50084e-31 2.12711e-29 1.52088e-27 1.50541e-26 3.61567e-26 2.48763e-25 2.05511e-23 
  0.00100   3.12337e-32 2.99906e-30 1.56101e-28 9.50445e-27 7.99741e-26 1.57907e-25 9.04308e-25 2.52992e-23 
  0.01000   2.89673e-31 2.69925e-29 1.24873e-27 6.21101e-26 5.60612e-25 1.06221e-24 4.09707e-24 6.10150e-23 
  0.10000   2.46448e-30 2.22881e-28 8.45886e-27 3.91565e-25 3.63506e-24 6.51205e-24 1.96466e-23 2.16702e-22 
  1.00000   1.42943e-29 9.96544e-28 3.89939e-26 1.03049e-24 1.59705e-23 2.73823e-23 5.83833e-23 1.22163e-22 
 10.00000   2.05978e-29 1.75056e-27 6.20621e-26 1.20989e-24 2.79964e-23 3.35927e-23 4.17975e-23 6.42226e-23 
100.00000   1.62252e-29 9.11021e-28 2.69336e-26 3.50910e-25 8.01092e-24 9.43497e-24 1.07720e-23 1.12768e-23 

         43
          150.0
  0.00001   3.16011e-33 2.41401e-31 1.11221e-29 9.43887e-28 1.70826e-26 4.80612e-26 5.54443e-25 2.95161e-23 
  0.00010   2.10352e-32 1.27614e-30 5.13799e-29 2.85781e-27 3.23517e-26 8.11622e-26 6.68711e-25 3.04767e-23 
  0.00100   1.48962e-31 7.83857e-30 2.93415e-28 1.22700e-26 1.04991e-25 2.29020e-25 1.26815e-24 3.43171e-23 
  0.01000   1.18548e-30 5.41465e-29 1.97163e-27 7.47333e-26 5.93588e-25 1.08224e-24 4.19491e-24 6.08861e-23 
  0.10000   8.26097e-30 3.86544e-28 1.24897e-26 5.12097e-25 3.23654e-24 5.93490e-24 1.70576e-23 2.15244e-22 
  1.00000   3.01685e-29 1.72785e-27 5.44454e-26 1.19524e-24 1.50023e-23 2.75545e-23 5.54712e-23 1.28121e-22 
 10.00000   4.54438e-29 2.60837e-27 8.06402e-26 1.30130e-24 2.50635e-23 3.17012e-23 4.13636e-23 6.40084e-23 
100.00000   4.11181e-29 1.91655e-27 4.51780e-26 4.64482e-25 1.09379e-23 1.24633e-23 1.42353e-23 1.52109e-23 

         43
          200.0
  0.00001   2.45189e-32 1.20375e-30 5.33059e-29 3.47997e-27 6.13873e-26 1.63577e-25 1.41539e-24 4.52023e-23 
  0.00010   1.47240e-31 5.74752e-30 1.54281e-28 6.34696e-27 8.23992e-26 1.88622e-25 1.49892e-24 4.56433e-23 
  0.00100   9.74614e-31 2.89345e-29 5.94046e-28 1.91625e-26 1.67783e-25 3.82953e-25 2.01549e-24 4.79459e-23 
  0.01000   6.86403e-30 1.58531e-28 3.14760e-27 9.35605e-26 6.81441e-25 1.28205e-24 4.93933e-24 6.55924e-23 
  0.10000   4.65427e-29 8.75500e-28 1.93251e-26 5.82447e-25 3.43038e-24 6.00683e-24 1.60178e-23 2.14759e-22 
  1.00000   1.73558e-28 3.15060e-27 7.82055e-26 1.58755e-24 1.32826e-23 2.48982e-23 5.42182e-23 1.32436e-22 
 10.00000   2.03691e-28 4.81142e-27 1.08255e-25 1.46122e-24 2.34172e-23 2.87462e-23 4.21243e-23 6.35745e-23 
100.00000   1.57405e-28 4.15138e-27 7.73588e-26 7.97576e-25 1.19939e-23 1.28470e-23 1.63126e-23 1.82163e-23 

         43
          250.0
  0.00001   1.17808e-31 5.31525e-30 1.96344e-28 1.16630e-26 1.61384e-25 4.39163e-25 2.69295e-24 6.80031e-23 
  0.00010   7.02486e-31 1.91664e-29 4.54921e-28 1.51345e-26 1.80863e-25 4.63188e-25 2.76665e-24 6.81608e-23 
  0.00100   4.47774e-30 7.98223e-29 1.31820e-27 3.16285e-26 3.09867e-25 6.47145e-25 3.13653e-24 6.89197e-23 
  0.01000   2.92238e-29 3.95312e-28 5.33737e-27 1.20847e-25 8.36810e-25 1.61679e-24 5.66549e-24 7.55368e-23 
  0.10000   1.76541e-28 2.16499e-27 2.77056e-26 6.46027e-25 3.58363e-24 6.41875e-24 1.81482e-23 2.03326e-22 
  1.00000   5.95593e-28 6.10252e-27 1.13888e-25 2.13755e-24 1.17796e-23 2.22512e-23 5.28533e-23 1.34199e-22 
 10.00000   7.16088e-28 9.37386e-27 1.58499e-25 2.34534e-24 2.22687e-23 2.55380e-23 3.95127e-23 6.37967e-23 
100.00000   4.74988e-28 9.50884e-27 1.17858e-25 1.65376e-24 1.18487e-23 1.22313e-23 1.76160e-23 2.05884e-23 

         43
          300.0
  0.00001   3.52794e-31 1.86110e-29 6.57316e-28 3.14185e-26 3.62313e-25 8.88500e-25 4.39104e-24 9.26972e-23 
  0.00010   2.21474e-30 5.39039e-29 1.10130e-27 3.59314e-26 3.84213e-25 9.10087e-25 4.42120e-24 9.28227e-23 
  0.00100   1.28484e-29 1.93453e-28 2.80044e-27 5.62604e-26 5.18626e-25 1.06377e-24 4.68090e-24 9.32843e-23 
  0.01000   8.44090e-29 8.19823e-28 9.20726e-27 1.61434e-25 1.13746e-24 2.15528e-24 6.64281e-24 1.00764e-22 
  0.10000   5.05769e-28 4.17826e-27 4.05150e-26 7.55384e-25 3.75428e-24 6.69216e-24 2.03617e-23 1.91796e-22 
  1.00000   1.59564e-27 1.33650e-26 1.51273e-25 2.57101e-24 1.13444e-23 2.03780e-23 4.95638e-23 1.33943e-22 
 10.00000   1.66307e-27 1.76796e-26 2.18783e-25 3.90663e-24 2.10923e-23 2.35181e-23 3.38472e-23 6.68723e-23 
100.00000   1.20243e-27 1.82544e-26 1.35055e-25 2.69013e-24 1.18263e-23 1.22988e-23 1.83207e-23 2.23712e-23 

         43
          350.0
  0.00001   6.91996e-31 4.21582e-29 1.87352e-27 6.94921e-26 6.93326e-25 1.52589e-24 6.66244e-24 1.25099e-22 
  0.00010   4.38623e-30 1.28301e-28 2.55131e-27 7.50552e-26 7.16169e-25 1.53937e-24 6.69383e-24 1.25245e-22 
  0.00100   2.82663e-29 3.96011e-28 5.11401e-27 9.78708e-26 8.41140e-25 1.64888e-24 6.94179e-24 1.25533e-22 
  0.01000   1.85129e-28 1.56656e-27 1.56281e-26 2.22958e-25 1.52108e-24 2.79379e-24 8.61742e-24 1.29255e-22 
  0.10000   1.04610e-27 7.11340e-27 5.85157e-26 8.72842e-25 4.24338e-24 6.96518e-24 2.19430e-23 1.85327e-22 
  1.00000   3.35636e-27 2.37072e-26 1.92888e-25 2.97264e-24 1.15780e-23 1.96958e-23 4.69723e-23 1.32895e-22 
 10.00000   3.43007e-27 3.36568e-26 2.68938e-25 5.42962e-24 1.95126e-23 2.22512e-23 3.11973e-23 6.91249e-23 
100.00000   2.50297e-27 3.12346e-26 1.67829e-25 3.78174e-24 1.17925e-23 1.26907e-23 1.80915e-23 2.36217e-23 

         43
          400.0
  0.00001   1.21614e-30 7.44811e-29 4.43258e-27 1.35568e-25 1.17545e-24 2.33025e-24 9.51631e-24 1.51898e-22 
  0.00010   7.18418e-30 2.37134e-28 5.24460e-27 1.42371e-25 1.20105e-24 2.34381e-24 9.53989e-24 1.51875e-22 
  0.00100   4.61923e-29 7.07625e-28 8.72059e-27 1.69311e-25 1.31504e-24 2.43986e-24 9.71504e-24 1.52162e-22 
  0.01000   3.07272e-28 2.56759e-27 2.43763e-26 3.04524e-25 1.94550e-24 3.54942e-24 1.10880e-23 1.53557e-22 
  0.10000   1.86307e-27 1.12869e-26 8.53870e-26 1.01953e-24 4.84021e-24 7.93578e-24 2.34697e-23 1.76903e-22 
  1.00000   6.20005e-27 3.55795e-26 2.46261e-25 3.15787e-24 1.24431e-23 1.91857e-23 4.42639e-23 1.29506e-22 
 10.00000   6.57747e-27 5.81660e-26 3.35380e-25 6.30363e-24 1.77702e-23 2.11235e-23 3.11140e-23 6.88656e-23 
100.00000   4.83713e-27 4.92946e-26 2.22488e-25 4.84038e-24 1.17335e-23 1.33014e-23 1.73285e-23 2.43951e-23 

         43
          600.0
  0.00001   5.84165e-30 4.29384e-28 3.34197e-26 7.60238e-25 4.29043e-24 7.45904e-24 2.22937e-23 1.98710e-22 
  0.00010   2.87149e-29 8.51173e-28 3.48854e-26 7.71701e-25 4.32733e-24 7.47381e-24 2.22949e-23 1.98883e-22 
  0.00100   1.47566e-28 2.50523e-27 4.11268e-26 8.11648e-25 4.45485e-24 7.56124e-24 2.23725e-23 1.98460e-22 
  0.01000   8.79753e-28 8.37143e-27 7.35356e-26 9.94613e-25 5.05057e-24 8.14602e-24 2.31022e-23 1.95116e-22 
  0.10000   5.82664e-27 3.36740e-26 2.21449e-25 1.82910e-24 7.52429e-24 1.19563e-23 2.97733e-23 1.71912e-22 
  1.00000   2.16432e-26 9.20916e-26 5.62101e-25 4.12881e-24 1.39834e-23 2.01299e-23 3.70479e-23 1.07083e-22 
 10.00000   2.98360e-26 1.32992e-25 6.02292e-25 7.36170e-24 1.44853e-23 1.75563e-23 2.79105e-23 5.72169e-23 
100.00000   2.47901e-26 9.70609e-26 4.21790e-25 6.78733e-24 1.04194e-23 1.30065e-23 1.64894e-23 2.36741e-23 

         44
          100.0
  0.00001   1.30338e-34 3.17601e-33 1.03038e-31 7.73688e-30 2.07398e-28 6.84376e-28 6.34088e-27 5.42227e-25 
  0.00010   1.24543e-33 2.78367e-32 6.61705e-31 3.61397e-29 4.56944e-28 1.06175e-27 7.16446e-27 5.48933e-25 
  0.00100   1.17801e-32 2.48358e-31 5.05678e-30 2.27436e-28 1.64868e-27 3.26613e-27 1.42043e-26 6.21551e-25 
  0.01000   1.10719e-31 2.29931e-30 4.21935e-29 1.63566e-27 8.51055e-27 1.55904e-26 4.87515e-26 1.16499e-24 
  0.10000   9.79687e-31 1.94461e-29 2.79777e-28 1.11069e-26 5.36971e-26 9.48667e-26 2.50379e-25 2.11052e-24 
  1.00000   5.10267e-30 6.23309e-29 7.27679e-28 6.02614e-26 2.31103e-25 3.08476e-25 5.04575e-25 1.01956e-24 
 10.00000   5.35461e-30 8.97753e-29 1.06323e-27 9.79855e-26 2.78698e-25 3.41452e-25 9.54487e-25 6.68227e-24 
100.00000   3.34271e-30 3.55615e-29 7.12722e-28 3.14898e-26 7.66267e-26 8.25322e-26 2.72907e-24 6.67378e-24 

         44
          150.0
  0.00001   2.78590e-34 7.22863e-33 4.41692e-31 3.97838e-29 8.07930e-28 2.18806e-27 1.38144e-26 8.75889e-25 
  0.00010   2.61717e-33 5.97063e-32 1.98927e-30 7.89333e-29 1.05829e-27 2.51456e-27 1.45256e-26 8.91457e-25 
  0.00100   2.46477e-32 4.91480e-31 1.00250e-29 2.90980e-28 2.43462e-27 4.71422e-27 2.05044e-26 9.51306e-25 
  0.01000   2.33731e-31 4.22829e-30 6.16232e-29 1.71364e-27 9.51622e-27 1.66601e-26 5.10909e-26 1.51140e-24 
  0.10000   2.02898e-30 3.32689e-29 3.78900e-28 1.03971e-26 5.07464e-26 9.04498e-26 2.45441e-25 2.51670e-24 
  1.00000   6.84819e-30 1.13793e-28 1.08032e-27 5.84578e-26 2.05841e-25 2.86668e-25 4.99036e-25 1.11748e-24 
 10.00000   8.35182e-30 1.16443e-28 1.34023e-27 1.05470e-25 2.55878e-25 3.06584e-25 6.88931e-25 7.23413e-24 
100.00000   6.37731e-30 7.72296e-29 1.33378e-27 4.11069e-26 9.77700e-26 1.04997e-25 2.62389e-24 8.73493e-24 

         44
          200.0
  0.00001   4.26070e-34 1.47964e-32 1.18661e-30 1.61779e-28 2.25918e-27 5.09008e-27 2.69077e-26 1.28905e-24 
  0.00010   4.01973e-33 1.17034e-31 5.19767e-30 2.15707e-28 2.43330e-27 5.31216e-27 2.76282e-26 1.31083e-24 
  0.00100   3.86410e-32 9.51631e-31 2.19128e-29 4.71148e-28 3.83549e-27 7.35044e-27 3.23601e-26 1.37310e-24 
  0.01000   3.72141e-31 7.61790e-30 1.06363e-28 1.98561e-27 1.13251e-26 2.04734e-26 6.45712e-26 1.77701e-24 
  0.10000   3.33539e-30 5.43489e-29 5.45040e-28 1.09400e-26 5.00983e-26 8.92694e-26 2.50267e-25 2.53948e-24 
  1.00000   1.16337e-29 1.90054e-28 1.66571e-27 5.67705e-26 1.96926e-25 2.77665e-25 4.98690e-25 1.23161e-24 
 10.00000   1.48572e-29 2.28531e-28 2.28528e-27 1.02920e-25 2.38202e-25 2.81072e-25 5.74009e-25 8.25670e-24 
100.00000   1.11085e-29 1.31826e-28 2.11239e-27 4.72619e-26 1.06824e-25 1.20078e-25 2.62723e-24 1.05810e-23 

         44
          250.0
  0.00001   5.42696e-34 2.68714e-32 3.74471e-30 4.78785e-28 4.83680e-27 1.02683e-26 4.62198e-26 1.67504e-24 
  0.00010   5.28256e-33 2.01454e-31 1.08724e-29 5.52221e-28 5.01682e-27 1.04552e-26 4.68998e-26 1.69701e-24 
  0.00100   5.14338e-32 1.55701e-30 4.28467e-29 8.52623e-28 6.43325e-27 1.20825e-26 5.12462e-26 1.74478e-24 
  0.01000   5.07955e-31 1.23981e-29 1.76445e-28 2.47677e-27 1.42725e-26 2.51920e-26 8.50381e-26 1.97463e-24 
  0.10000   4.84649e-30 8.38975e-29 8.34979e-28 1.19271e-26 5.47174e-26 9.20168e-26 2.52162e-25 2.49835e-24 
  1.00000   2.05847e-29 3.19561e-28 2.23518e-27 5.52403e-26 1.90149e-25 2.69520e-25 4.99210e-25 1.30489e-24 
 10.00000   2.69298e-29 4.29583e-28 3.95931e-27 9.71986e-26 2.18432e-25 2.70788e-25 5.01804e-25 9.11088e-24 
100.00000   2.12586e-29 2.43166e-28 2.50993e-27 5.21274e-26 1.14860e-25 1.30567e-25 2.60260e-24 1.20461e-23 

         44
          300.0
  0.00001   6.65188e-34 4.84088e-32 1.04121e-29 1.11771e-27 9.35917e-27 1.91092e-26 8.26352e-26 1.95240e-24 
  0.00010   6.53494e-33 3.19831e-31 2.22520e-29 1.19307e-27 9.58177e-27 1.92892e-26 8.33057e-26 1.96690e-24 
  0.00100   6.42007e-32 2.34051e-30 7.12883e-29 1.53964e-27 1.08707e-26 2.05842e-26 8.74610e-26 2.02103e-24 
  0.01000   6.35854e-31 1.84159e-29 2.74116e-28 3.33030e-27 1.94123e-26 3.27614e-26 1.16968e-25 2.17855e-24 
  0.10000   6.18779e-30 1.26688e-28 1.20604e-27 1.34548e-26 6.19966e-26 1.01556e-25 2.58774e-25 2.36753e-24 
  1.00000   2.75150e-29 4.73434e-28 3.24867e-27 5.59022e-26 1.83656e-25 2.60980e-25 4.88393e-25 1.33147e-24 
 10.00000   3.24107e-29 7.03163e-28 5.23035e-27 9.61088e-26 2.03040e-25 2.59922e-25 4.45909e-25 9.57815e-24 
100.00000   2.58068e-29 4.40836e-28 3.19981e-27 5.83074e-26 1.20448e-25 1.38080e-25 2.53322e-24 1.30888e-23 

         44
          350.0
  0.00001   7.90452e-34 8.42110e-32 2.25029e-29 2.16459e-27 1.65365e-26 3.12224e-26 1.30739e-25 2.12550e-24 
  0.00010   7.64853e-33 5.06516e-31 4.05274e-29 2.23062e-27 1.67154e-26 3.13513e-26 1.30971e-25 2.13239e-24 
  0.00100   7.49916e-32 3.38684e-30 1.06499e-28 2.64046e-27 1.78300e-26 3.24593e-26 1.34935e-25 2.17637e-24 
  0.01000   7.41384e-31 2.54207e-29 3.93792e-28 4.74581e-27 2.64670e-26 4.47557e-26 1.57834e-25 2.27741e-24 
  0.10000   7.22038e-30 1.72390e-28 1.64788e-27 1.60187e-26 6.98398e-26 1.12281e-25 2.80094e-25 2.23796e-24 
  1.00000   3.56189e-29 6.47498e-28 4.87881e-27 5.78365e-26 1.79011e-25 2.50894e-25 4.74059e-25 1.32203e-24 
 10.00000   3.96753e-29 9.79485e-28 5.95475e-27 9.47121e-26 1.94014e-25 2.48214e-25 3.97941e-25 9.65234e-24 
100.00000   2.95964e-29 6.56222e-28 4.81275e-27 6.66316e-26 1.23216e-25 1.42058e-25 2.40931e-24 1.36956e-23 

         44
          400.0
  0.00001   9.24106e-34 1.34361e-31 4.06150e-29 3.83594e-27 2.69544e-26 4.84483e-26 1.84652e-25 2.21212e-24 
  0.00010   8.77554e-33 7.60488e-31 6.62831e-29 3.89666e-27 2.70685e-26 4.84929e-26 1.85092e-25 2.21879e-24 
  0.00100   8.53944e-32 4.84221e-30 1.48721e-28 4.35572e-27 2.80726e-26 4.95429e-26 1.88025e-25 2.24289e-24 
  0.01000   8.41307e-31 3.36254e-29 5.18730e-28 6.79429e-27 3.63654e-26 6.00993e-26 2.06798e-25 2.30456e-24 
  0.10000   8.20169e-30 2.19441e-28 2.16511e-27 1.90140e-26 8.08110e-26 1.26259e-25 3.10973e-25 2.13913e-24 
  1.00000   4.48267e-29 8.45598e-28 6.85102e-27 6.02028e-26 1.74016e-25 2.42067e-25 4.55158e-25 1.28223e-24 
 10.00000   5.61541e-29 1.40149e-27 8.46254e-27 9.31108e-26 1.84554e-25 2.37877e-25 3.54992e-25 9.41017e-24 
100.00000   3.77107e-29 9.60842e-28 7.39026e-27 7.39747e-26 1.25576e-25 1.42793e-25 2.25000e-24 1.39100e-23 

         44
          600.0
  0.00001   1.70638e-33 3.89151e-31 1.63463e-28 1.66737e-26 9.45708e-26 1.50695e-25 4.18519e-25 2.01153e-24 
  0.00010   1.36744e-32 2.07408e-30 2.12918e-28 1.67223e-26 9.43928e-26 1.50921e-25 4.17993e-25 2.01419e-24 
  0.00100   1.16501e-31 1.17647e-29 3.55699e-28 1.71227e-26 9.51173e-26 1.51516e-25 4.18492e-25 2.01532e-24 
  0.01000   1.05434e-30 6.58497e-29 9.57275e-28 2.04320e-26 1.00144e-25 1.55696e-25 4.17622e-25 1.99804e-24 
  0.10000   9.71308e-30 3.69172e-28 4.22599e-27 3.64443e-26 1.28165e-25 1.91346e-25 4.08844e-25 1.69298e-24 
  1.00000   5.56056e-29 1.48660e-27 1.49173e-26 7.36913e-26 1.67917e-25 2.23288e-25 3.81116e-25 1.02439e-24 
 10.00000   8.49485e-29 2.59833e-27 2.53490e-26 9.76933e-26 1.70020e-25 1.91018e-25 2.31722e-25 7.01280e-24 
100.00000   6.99450e-29 1.82750e-27 2.04872e-26 7.67630e-26 1.21548e-25 1.34749e-25 1.54496e-24 1.22503e-23 

         45
          100.0
  0.00001   2.44460e-34 2.23104e-32 6.44274e-31 4.62205e-29 7.90500e-28 2.36140e-27 4.89148e-26 3.16401e-24 
  0.00010   2.20581e-33 1.69741e-31 4.08855e-30 1.89513e-28 1.95409e-27 4.96005e-27 5.40788e-26 3.33817e-24 
  0.00100   2.02814e-32 1.30332e-30 3.10120e-29 1.04870e-27 9.17653e-27 1.90348e-26 9.67602e-26 4.24923e-24 
  0.01000   1.92859e-31 1.06855e-29 2.53421e-28 7.83549e-27 5.60459e-26 1.02000e-25 3.18450e-25 7.58583e-24 
  0.10000   1.71092e-30 7.15038e-29 1.93631e-27 5.38999e-26 3.15212e-25 5.61663e-25 1.65278e-24 1.40950e-23 
  1.00000   8.44428e-30 1.63958e-28 7.37609e-27 2.06504e-25 1.22890e-24 1.73157e-24 2.83172e-24 4.76725e-24 
 10.00000   1.53408e-29 4.55650e-28 8.28610e-27 3.43280e-25 1.26083e-24 1.46802e-24 1.76912e-24 2.56999e-24 
100.00000   5.67308e-30 5.90701e-28 4.12226e-27 1.74802e-25 3.02468e-25 3.68796e-25 4.36269e-25 4.63156e-25 

         45
          150.0
  0.00001   6.97271e-34 6.79354e-32 2.34231e-30 1.92096e-28 3.45622e-27 1.14304e-26 1.12416e-25 5.78964e-24 
  0.00010   6.20686e-33 4.49895e-31 1.04611e-29 4.04943e-28 4.74508e-27 1.38081e-26 1.15165e-25 5.83174e-24 
  0.00100   5.53365e-32 3.08254e-30 5.30196e-29 1.35838e-27 1.34363e-26 2.81672e-26 1.45698e-25 6.14751e-24 
  0.01000   4.96908e-31 2.18101e-29 3.41807e-28 8.00567e-27 5.92692e-26 1.04337e-25 3.20611e-25 8.15879e-24 
  0.10000   4.04547e-30 1.32352e-28 2.51390e-27 4.93642e-26 2.87813e-25 5.21239e-25 1.56581e-24 1.44999e-23 
  1.00000   1.58499e-29 3.84447e-28 1.00502e-26 2.30915e-25 1.11143e-24 1.65028e-24 2.81648e-24 4.98759e-24 
 10.00000   2.07967e-29 8.71551e-28 1.18687e-26 5.03110e-25 1.15312e-24 1.35997e-24 1.66466e-24 2.60239e-24 
100.00000   1.02669e-29 9.92325e-28 6.92299e-27 2.63758e-25 4.15151e-25 4.87574e-25 5.69398e-25 6.20651e-25 

         45
          200.0
  0.00001   2.06444e-33 1.99187e-31 7.89060e-30 7.29613e-28 1.21935e-26 3.28304e-26 2.08100e-25 8.51061e-24 
  0.00010   1.64299e-32 1.15207e-30 2.55663e-29 1.09650e-27 1.31869e-26 3.46566e-26 2.10991e-25 8.50568e-24 
  0.00100   1.38351e-31 6.74013e-30 1.07832e-28 2.47038e-27 2.18021e-26 4.64027e-26 2.32672e-25 8.67650e-24 
  0.01000   1.20265e-30 3.98287e-29 5.28856e-28 9.75282e-27 6.85379e-26 1.24959e-25 4.07035e-25 1.00663e-23 
  0.10000   9.44949e-30 2.15099e-28 3.36504e-27 5.27581e-26 2.87517e-25 4.81083e-25 1.51801e-24 1.38912e-23 
  1.00000   2.77769e-29 8.03618e-28 1.38264e-26 2.22204e-25 1.05077e-24 1.59594e-24 2.79855e-24 5.12698e-24 
 10.00000   3.45783e-29 1.73066e-27 1.75061e-26 5.12734e-25 1.08562e-24 1.26205e-24 1.56744e-24 2.58709e-24 
100.00000   1.92360e-29 1.44069e-27 1.15737e-26 3.14793e-25 4.88281e-25 5.18318e-25 6.29101e-25 7.40270e-25 

         45
          250.0
  0.00001   5.46434e-33 4.81603e-31 3.02262e-29 2.22108e-27 2.96620e-26 6.57718e-26 3.41336e-25 1.06176e-23 
  0.00010   4.23938e-32 2.60017e-30 6.26494e-29 2.64309e-27 3.03573e-26 6.68032e-26 3.44999e-25 1.06264e-23 
  0.00100   3.35604e-31 1.37289e-29 1.98760e-28 4.62978e-27 3.66203e-26 7.50823e-26 3.70599e-25 1.06684e-23 
  0.01000   2.81894e-30 7.23622e-29 8.62558e-28 1.35194e-26 8.49235e-26 1.48195e-25 5.71624e-25 1.12580e-23 
  0.10000   2.14619e-29 3.43413e-28 4.58640e-27 5.82816e-26 3.16685e-25 5.15788e-25 1.50798e-24 1.36422e-23 
  1.00000   5.51623e-29 1.27444e-27 1.86722e-26 2.15209e-25 9.99879e-25 1.54380e-24 2.78955e-24 5.21686e-24 
 10.00000   6.08476e-29 2.57538e-27 3.04710e-26 5.03557e-25 1.00833e-24 1.14529e-24 1.55480e-24 2.59680e-24 
100.00000   3.58218e-29 1.93414e-27 2.03641e-26 3.17649e-25 5.13345e-25 5.38266e-25 6.59545e-25 8.36042e-25 

         45
          300.0
  0.00001   1.14315e-32 9.99280e-31 9.93034e-29 5.57944e-27 5.78514e-26 1.18734e-25 5.72346e-25 1.17480e-23 
  0.00010   9.08740e-32 4.91501e-30 1.48617e-28 6.03656e-27 5.86954e-26 1.19380e-25 5.74739e-25 1.17485e-23 
  0.00100   7.01376e-31 2.45554e-29 3.47883e-28 8.29486e-27 6.38262e-26 1.25166e-25 5.99087e-25 1.17538e-23 
  0.01000   5.60325e-30 1.19685e-28 1.30028e-27 1.89384e-26 1.10059e-25 1.79549e-25 7.76849e-25 1.19738e-23 
  0.10000   4.10819e-29 5.49226e-28 6.36422e-27 6.89254e-26 3.40642e-25 5.85899e-25 1.52111e-24 1.32666e-23 
  1.00000   1.06621e-28 1.86415e-27 2.34987e-26 2.26506e-25 9.49124e-25 1.46037e-24 2.77660e-24 5.31767e-24 
 10.00000   1.06227e-28 3.38757e-27 4.29132e-26 4.92714e-25 9.32055e-25 1.04991e-24 1.55675e-24 2.69046e-24 
100.00000   6.46698e-29 2.18591e-27 2.67100e-26 3.07996e-25 5.16373e-25 5.58599e-25 6.76627e-25 9.07832e-25 

         45
          350.0
  0.00001   1.76468e-32 1.61278e-30 2.47169e-28 1.15836e-26 9.58381e-26 1.87766e-25 8.49719e-25 1.22182e-23 
  0.00010   1.41863e-31 8.34445e-30 3.16081e-28 1.20771e-26 9.69785e-26 1.88688e-25 8.53059e-25 1.22088e-23 
  0.00100   1.17343e-30 3.86752e-29 6.05412e-28 1.45025e-26 1.02229e-25 1.95035e-25 8.68960e-25 1.22009e-23 
  0.01000   9.44723e-30 1.79111e-28 1.85929e-27 2.61293e-26 1.45588e-25 2.44047e-25 1.01179e-24 1.21645e-23 
  0.10000   6.82020e-29 8.40901e-28 8.41973e-27 8.19460e-26 3.80237e-25 6.38695e-25 1.65211e-24 1.26001e-23 
  1.00000   1.98505e-28 2.65548e-27 3.02933e-26 2.49218e-25 9.09747e-25 1.39283e-24 2.69214e-24 5.27949e-24 
 10.00000   1.91122e-28 4.04982e-27 4.98753e-26 4.73872e-25 8.71227e-25 9.67903e-25 1.52208e-24 2.73623e-24 
100.00000   1.19839e-28 2.76331e-27 2.97041e-26 3.04620e-25 5.09555e-25 5.65640e-25 6.82992e-25 9.58582e-25 

         45
          400.0
  0.00001   2.46548e-32 2.30347e-30 4.96688e-28 2.08198e-26 1.47427e-25 2.83530e-25 1.13591e-24 1.27638e-23 
  0.00010   2.02082e-31 1.18804e-29 5.94410e-28 2.13969e-26 1.48676e-25 2.85039e-25 1.13665e-24 1.27546e-23 
  0.00100   1.64915e-30 5.51602e-29 9.71490e-28 2.38941e-26 1.54261e-25 2.91280e-25 1.14772e-24 1.27368e-23 
